Chain,Chain ID,Morpho Protocol ID,Identifier,Position,Position ID
ethereum,1,2,0x81aC09804213710C11675f68d7579e3E0F2e261c,1.2.1.0x81ac09804213710c11675f68d7579e3e0f2e261c,62901240386666742317403528945346202468708946064845351506838812175991323969676
ethereum,1,2,0x827F945F10fE304877f1bB567BC1c7F565E25bf7,1.2.1.0x827f945f10fe304877f1bb567bc1c7f565e25bf7,88974816314326728060331988508772070765647994068476029839352648238623419581018
ethereum,1,2,0x842A84Df61DbE701c5dAE345F3f8E64aF727E48C,1.2.1.0x842a84df61dbe701c5dae345f3f8e64af727e48c,2543226895884035261461584132731267408240678595271177416372346361639851022200
ethereum,1,2,0x881260e209efAF6792fC793Ba922177B3607A64f,1.2.1.0x881260e209efaf6792fc793ba922177b3607a64f,723803595950963434540131466000156797518909840482127698438698955291728508163
ethereum,1,2,0x8c106EEDAd96553e64287A5A6839c3Cc78afA3D0,1.2.1.0x8c106eedad96553e64287a5a6839c3cc78afa3d0,98764965926613920671177511593154820731739895044574617238960758288957436833451
ethereum,1,2,0x8C8F6d3c9b647afb942B4Ac0C28818F0674a0F01,1.2.1.0x8c8f6d3c9b647afb942b4ac0c28818f0674a0f01,47010835294964679241581519506239152571132287105204590915796338095033749993235
ethereum,1,2,0x8D5b25930799751FB6B288818500ECda66c56254,1.2.1.0x8d5b25930799751fb6b288818500ecda66c56254,8646549565535272554079537098180099151136250469146110619874849843973399289510
ethereum,1,2,0x8EDCC305E633d29BFB383872e79401c506cE9E6f,1.2.1.0x8edcc305e633d29bfb383872e79401c506ce9e6f,23028505057830286620983107276654594036200281026806142956938681498279895572636
ethereum,1,2,0x8f4043E2F0F2689B1E3Cb3a4eE1d9729B1c3aCC7,1.2.1.0x8f4043e2f0f2689b1e3cb3a4ee1d9729b1c3acc7,33003267986344920233036812906588608740156550695610584570220137761529502086387
ethereum,1,2,0x90B482cA9769807569998B20e062e024B1A0A39d,1.2.1.0x90b482ca9769807569998b20e062e024b1a0a39d,115024961818898505644043330431636193769182216538189523010868853712412067698469
ethereum,1,2,0x9215f1777383d48165e6F3a842Bf0E0A89b5C667,1.2.1.0x9215f1777383d48165e6f3a842bf0e0a89b5c667,64694955681368834824382039492401242375102871878350394046725099565240794604939
ethereum,1,2,0x937911fbeCa47213dD6A9bce647a5d984B80096E,1.2.1.0x937911fbeca47213dd6a9bce647a5d984b80096e,98402247951720033660491479212350209005276931975580017178284853549132459773179
ethereum,1,2,0x951a9f4A2cE19B9DeA6B37e691d076A345b6c0F8,1.2.1.0x951a9f4a2ce19b9dea6b37e691d076a345b6c0f8,89987190148408780073636501483304721228445733144670890283550266127788346220682
ethereum,1,2,0x95a8d7e2209eeE4ee8d3baE826adA807EEf85162,1.2.1.0x95a8d7e2209eee4ee8d3bae826ada807eef85162,104190468894069531195510902800290360650854841635778586437703325633660087109219
ethereum,1,2,0x9a1D6bd5b8642C41F25e0958129B85f8E1176F3e,1.2.1.0x9a1d6bd5b8642c41f25e0958129b85f8e1176f3e,79702225087853194489181488971471484131696908161841549963540228119752054405556
ethereum,1,2,0x9C605F8cbb74C7D00cE46Ff81de68A313AC17192,1.2.1.0x9c605f8cbb74c7d00ce46ff81de68a313ac17192,6707151811347192936134236518445211857530767553301480404418813024448055062821
ethereum,1,2,0x9E6AA1b6ad9C7e78E14131a8BDe181ceD0E556Df,1.2.1.0x9e6aa1b6ad9c7e78e14131a8bde181ced0e556df,61400977110985120278397165912514802483108181603642722441642075751325856078767
ethereum,1,2,0x9f39B13bB472126D6937Bf25A39338E664eeFa82,1.2.1.0x9f39b13bb472126d6937bf25a39338e664eefa82,43925554935333616471095675682167984444815756485264590773480070862763085405664
ethereum,1,2,0x9F878C0701AEc6798aA59000F3fbb23ddD59933D,1.2.1.0x9f878c0701aec6798aa59000f3fbb23ddd59933d,24133490045140617110246035923197926944733619911823550729237866800024595938433
ethereum,1,2,0xA01B3A71487753F28d8f5fDF166B7B467C765D09,1.2.1.0xa01b3a71487753f28d8f5fdf166b7b467c765d09,54679400570818082874723182427338825059176873933155002623011594592054308042536
